actual,predicted
-1.1644135252248011,-1.1651353396202189
-1.1700705073282174,-1.1676004959835842
-1.1785552733959328,-1.1742903309740789
-1.1813836230301586,-1.177046136723475
-1.1842119726643854,-1.1828191139924842
-1.1983540036704807,-1.199340109810461
-1.2040104201039694,-1.2046935553359155
-1.2068387697381953,-1.2066422382489725
-1.2124954690066487,-1.2124107392752208
-1.2167379934579874,-1.2139532367311234
-1.2209808007442906,-1.220520347101981
-1.2266372171777795,-1.2232759696975986
-1.2294655668120062,-1.2264877824886065
-1.2407792481838749,-1.2368862771252103
-1.2436075978181005,-1.240572362575523
-1.2492640142515903,-1.2480801416650962
-1.2520923638858161,-1.2488398581975235
-1.2577490631542692,-1.2546518980467243
-1.2634060452576852,-1.2577849600950708
-1.2662341120569478,-1.2647267622926597
-1.2718908113254008,-1.2683168597235974
-1.2775475105938532,-1.2751760323997694
-1.2860328423314957,-1.2812387718389824
-1.2916892587649849,-1.2870660163342555
-1.295931783216324,-1.289719324354088
-1.2945176083992112,-1.2927192301650876
-1.2973462408684007,-1.2949716054424691
-1.305831006936116,-1.3056903951989738
-1.308659639405306,-1.3093796354359073
-1.3143160558387954,-1.311275919672185
-1.3256294543757003,-1.3266287746390963
-1.3341147861133427,-1.3334348740789597
-1.3425995521810583,-1.3427517200557384
-1.351084601083737,-1.3504248668001093
-1.3539129507179632,-1.3552361865992117
-1.3539129507179632,-1.356808381350794
-1.3482562514495107,-1.351579863212028
-1.339771202546832,-1.3391441789180316
-1.3256294543757003,-1.3309058153312454
-1.308659639405306,-1.3047871236225825
-1.3015884824847765,-1.297935090204765
-1.2916892587649849,-1.2880701319758305
-1.2775475105938532,-1.2803365041693509
-1.2634060452576852,-1.2670894526729126
-1.2520923638858161,-1.2540915899911456
-1.2436075978181005,-1.245956364851804
-1.2351222660804586,-1.2361383436366995
-1.232293916446233,-1.2320792777476282
-1.2294655668120062,-1.2299096446425926
-1.2266372171777795,-1.228268754165589
-1.2266372171777795,-1.2242733672333166
-1.2209808007442906,-1.2202472917927956
-1.2181524511100639,-1.2177915166994315
-1.209667119372422,-1.2106068496120643
-1.2110815770244985,-1.2082364718753882
-1.2068387697381953,-1.2075998989025623
-1.2011817876347801,-1.200060167684549
-1.1983540036704807,-1.1980286545054022
-1.1898686719328377,-1.1929951754730739
-1.1842119726643854,-1.1854395873465622
-1.1813836230301586,-1.186865638139295
-1.1827980806822351,-1.1842618536164706
-1.1898686719328377,-1.1937883672090366
-1.1983540036704807,-1.199991911138539
-1.2011817876347801,-1.2050225564391006
-1.209667119372422,-1.2085808397343982
-1.2153241014758382,-1.2282345196678457
-1.2252230423606665,-1.2300610106346288
-1.2294655668120062,-1.2407755093309583
-1.2407792481838749,-1.249747629251391
-1.2492640142515903,-1.2584167800717072
-1.2549207135200429,-1.258672285441877
-1.2634060452576852,-1.269584569282258
-1.2662341120569478,-1.2704002965120154
-1.2761336186117036,-1.2784249435543544
-1.2832042098623058,-1.2843061088066094
-1.2916892587649849,-1.2888936495390928
-1.300174590502627,-1.2991470766493367
-1.308659639405306,-1.3088298235251352
-1.3114879890395323,-1.306910852127124
-1.3213872127593245,-1.318680155246333
-1.3284578040099266,-1.325102594015051
-1.3355289609304557,-1.333522211594771
-1.3425995521810583,-1.340545621185572
-1.3482562514495107,-1.3443799326375523
-1.351084601083737,-1.3448443410122164
-1.3595696499864156,-1.3570307887662851
-1.372297223340434,-1.368477489733473
-1.3765397477917736,-1.3732347066862673
-1.3864389715115657,-1.3840283761168768
-1.3906814959629052,-1.3854108177363822
-1.3949240204142443,-1.3930531363945509
-1.403409352151887,-1.393751122292801
-1.4118941182196023,-1.4066951597159008
-1.4203791671222816,-1.4193920216658125
-1.423207516756508,-1.4211226475609928
-1.4316925656591866,-1.4289842103232473
-1.4387637225797156,-1.4330254364111783
-1.4458343138303182,-1.4366571154028964
-1.4514912959337338,-1.4426609740554321
-1.4599760620014495,-1.4572973184068019
-1.4684611109041286,-1.4639511270897605
-1.4684611109041286,-1.4645262271113995
-1.4712894605383549,-1.4692683787495462
-1.4741180930075444,-1.4707672344669442
-1.4755322678246576,-1.4720964940885473
-1.0979473088204832,-1.104226318545555
-1.0965334168383332,-1.0824641188723516
-1.0922908923869945,-1.0850841925231023
-0.9904703055548468,-1.0059098214209263
-1.086634193118541,-1.080144929865073
-1.0724921621124466,-1.0702217968061287
-1.0852197354664646,-1.0739308507127767
-1.0823916686672024,-1.0656514594972273
-0.9197615646991893,-0.9226857730196061
-0.6906652443268595,-0.7065314312030402
0.0857170131032227,0.023662982531402976
0.6429016082108406,0.5721363456160932
0.6273456852225961,0.5677241710969931
0.5622936436353911,0.5533186654904937
0.6287601428746726,0.6361991968305649
0.702297233364557,0.698627651011832
0.7984611209282511,0.7990385607940541
0.8734123862352472,0.8709686299275837
0.954020067975734,0.9526345024281917
1.0261429836485043,1.0211137462912845
1.0431133642888255,1.0356492836482325
1.1223068712121984,1.1620008316181825
1.1732171646282719,1.1941694609609694
1.2269560905135346,1.2217415084023466
1.2905939572836267,1.2574414714400282
1.3132207543574366,1.2652662618937438
1.3132207543574366,1.263221217002168
1.3146346463395868,1.265608456823276
1.3400897930476234,1.2658103620904393
1.3259483277114554,1.2717517150051822
1.2863511499973235,1.249344924983366
1.2170568667937425,1.1982160084022289
1.1732171646282719,1.1739406801332035
1.193015612067856,1.1862201133330574
1.1901872624336292,1.1873920411892123
1.2410975558497026,1.2366174520336541
1.2665527025577403,1.2469225501401473
1.2538251292037215,1.2386773964324398
1.209985992708177,1.2140349524537286
1.232612789781988,1.2282829863351337
1.224127458044345,1.22118643751014
1.246754255118156,1.227050695607385
1.2439259054839293,1.2252843137681062
1.2354411394162137,1.2228966104342525
1.232612789781988,1.2210582281137254
1.2538251292037215,1.2257044510298398
1.2354411394162137,1.2196618204607903
1.246754255118156,1.2215620687733695
1.2297844401477613,1.2214963872650524
1.2212991084101195,1.2189669249989572
1.2297844401477613,1.2221383538305415
1.1958439617020828,1.2046500033406644
1.1619040489263306,1.1655607639384429
1.1392772518525196,1.1441417380195185
1.2170568667937425,1.2230105296980915
1.1619040489263306,1.1724820662365887
1.1647323985605562,1.1746708576277796
1.1534187171886876,1.1893883866256019
1.1392772518525196,1.1579102294308443
1.127963570480651,1.1256506768688683
1.1180643467608589,1.1117445567806294
1.1081654058760306,1.1139209423633794
1.1039228814246909,1.1088474080803017
1.2043292934397247,1.16664874927578
0.19885071563731158,0.19665879558107954
-0.37247591047640083,-0.3680861121559426
-0.6779376709728406,-0.6998838637874775
-0.8518811734777586,-0.8560907656440616
-0.949458953023603,-0.946662290283362
-1.0060262285430914,-1.0101416129814782
-1.035723616867505,-1.0357397837242779
-1.0597643059234652,-1.0582761616644527
-1.0880480851006913,-1.0831126100105724
-1.1106748821745012,-1.1103892219651958
-1.1248169131805965,-1.121831915478865
-1.1361300288825378,-1.1321027561888952
-1.14602925260233,-1.1431477455685966
-1.1615851755905755,-1.1657586337590873
-1.172898856962443,-1.1697815351519194
-1.1813836230301586,-1.1797237896767456
-1.1842119726643854,-1.1811277363998882
-1.1983540036704807,-1.1960994751104927
-1.2068387697381953,-1.2056721947717655
-1.2153241014758382,-1.2118826870784623
-1.2238091503785173,-1.2231752582428828
-1.232293916446233,-1.2328023750807258
-1.2407792481838749,-1.239449760975778
-1.2520923638858161,-1.2461028555290614
-1.2577490631542692,-1.2539183397635052
-1.2634060452576852,-1.2607916885148729
-1.2718908113254008,-1.268031317281949
-1.2832042098623058,-1.2774144134293892
-1.2916892587649849,-1.288793712264181
-1.3015884824847765,-1.2967126281977333
-1.305831006936116,-1.2997782984997457
-1.3143160558387954,-1.310709298180814
-1.3256294543757003,-1.3187550293224313
-1.3341147861133427,-1.3240424226217222
-1.3454281846502476,-1.3449884004261663
-1.3539129507179632,-1.3495232557659715
-1.3623979996206423,-1.3501433018924536
-1.372297223340434,-1.3695037179764327
-1.3765397477917736,-1.3721041983185884
-1.3836106218773394,-1.3784852246910027
-0.43045707797803945,-0.48716152693960185
0.04329176858982861,-0.05409950301532268
0.5439093710129198,0.5563541659705081
0.8069458869959666,0.7720912444660444
0.8069458869959666,0.7952365534504652
0.8253304424534006,0.8241423206524534
1.0657401613626354,1.0503821478975213
1.1604895912742539,1.1026593454518794
1.1307919201148777,1.0991332477610074
1.1307919201148777,1.150036098364891
1.2170568667937425,1.2242718759430453
1.242512013501779,1.223383466463804
1.26513881057559,1.2322492950376458
1.2934223069178534,1.2339331064624048
1.255239586855798,1.2205979106374978
1.2495828875873456,1.2258338593803255
1.2269560905135346,1.2245794782163506
1.209985992708177,1.224028637874502
1.178874146731688,1.1957895382254764
1.2580679364900247,1.2285204962162515
1.2495828875873456,1.2193727344044114
0.11824303389682571,0.10667500469905039
0.932807445719036,0.9323549408894055
1.1958439617020828,1.20588934969032
1.1619040489263306,1.187087155334504
1.2354411394162137,1.221764015222659
1.246754255118156,1.2210243902980937
1.232612789781988,1.2148768646355637
1.2580679364900247,1.2218332028638492
0.7673492749517609,0.7552053625398861
0.9568487004449234,0.9968886339395556
1.2071576430739503,1.1938137631930672
1.2665527025577403,1.2286169334862973
1.2495828875873456,1.2245258529804761
1.3089779470711342,1.2303921447685513
1.1633179409084797,1.1488911816253784
1.2524112372215712,1.226832315575117
1.2722094018261927,1.229009748534681
1.2043292934397247,1.2262887171233883
1.224127458044345,1.2272537048185657
1.2524112372215712,1.2272537048185657
1.193015612067856,1.2224645432820278
1.1477620179202352,1.2172719951558149
1.1647323985605562,1.163476303123816
1.1421056014867463,1.1503438477567958
1.246754255118156,1.2265853457509923
1.2269560905135346,1.2288632153129464
1.209985992708177,1.2103615638656107
1.1845308460001405,1.207578434488823
1.1859447379822907,1.2157018865779394
1.1675604653598193,1.1927012533828898
1.1477620179202352,1.1582095097189762
1.1477620179202352,1.1941210732576772
1.1449336682860085,1.1651483692848599
1.1364489022182929,1.1594783394016528
1.2283699824956846,1.2267187805429396
0.19885071563731158,0.192588583078556
-0.3668192112079483,-0.34734122033421805
-0.6637956399667463,-0.6604232736170143
-0.8235973943005326,-0.8197019072522651
-0.9126906906136241,-0.9165618657810753
-0.9621865263776208,-0.9619396484331508
-1.0060262285430914,-1.0031143584291262
-1.0328952672332783,-1.0290126698133193
-1.0611790464105044,-1.059937458735942
-1.076734969398749,-1.0729224153880381
-1.0880480851006913,-1.0831126100105724
-1.1036040080889358,-1.09598316815242
-1.1163315814429546,-1.1166666271475778
-1.133301679248312,-1.1318764938748564
-1.1531004095228599,-1.1502077047731236
-1.172898856962443,-1.1665021923919991
-1.1898686719328377,-1.1825285208686975
-1.209667119372422,-1.204824201985092
-1.2209808007442906,-1.2145061559650174
-1.232293916446233,-1.225839637139802
-1.2464359474523272,-1.2376709822065015
-1.2577490631542692,-1.247852641413504
-1.2690624616911745,-1.2637730763511599
-1.2775475105938532,-1.2700648804835948
-1.2888609091307581,-1.2806696136686275
-1.2945176083992112,-1.2858609977294284
-1.3044168321190033,-1.2946752089856286
-1.308659639405306,-1.3025602444802729
-1.3157302306559082,-1.3106291595934068
-1.3199727551072478,-1.3149902325661924
-1.3284578040099266,-1.3230099300624127
-1.3341147861133427,-1.3294028477336772
-1.3440140098331348,-1.3433656900337807
-1.3482562514495107,-1.3456717723630762
-1.358155758004266,-1.3560491325176216
-1.372297223340434,-1.3685386656417362
-1.3836106218773394,-1.3820216455832972
-1.3949240204142443,-1.3878363450480609
-1.4118941182196023,-1.410136710387977
-1.423207516756508,-1.4186553025571464
-0.5167217418219425,-0.5495296074141656
-0.017517748546036792,-0.04512245228948397
0.5778498494585994,0.5716557015359514
0.7970466632761745,0.7708892609235395
0.8423002574237953,0.8297141524617809
0.9511917183415073,0.9640607459457818
1.074224927430351,1.0635432388986836
0.9200798723650181,0.9334014274257197
0.9243226796513204,0.9271282568284671
1.0940236577048987,1.0886543768282477
1.2043292934397247,1.2103397415382198
1.215642409141666,1.2174526767252916
1.2297844401477613,1.2185240391482177
1.209985992708177,1.2081709379713184
1.2043292934397247,1.218981060569297
1.2212991084101195,1.2322492950376458
1.178874146731688,1.2136553380727149
1.178874146731688,1.2136553380727149
1.2128143423424038,1.223383466463804
1.2128143423424038,1.2322492950376458
1.2212991084101195,1.2322492950376458
1.2495828875873456,1.2354678056233146
1.1958439617020828,1.2086579288799464
1.2198852164279692,1.222521166646557
1.2439259054839293,1.234226641474539
1.2269560905135346,1.2197297580809137
1.246754255118156,1.22586732787994
1.2297844401477613,1.22262445448212
1.2269560905135346,1.2251442396847656
1.3033215306376456,1.2729521852512355
1.2410975558497026,1.228945074149837
1.3033215306376456,1.262124007555728
1.3542318240537188,1.251359039482224
1.26513881057559,1.2283926622910772
1.2679671602098168,1.235793659467037
1.3287766773456822,1.244717414032907
1.324533870059379,1.242185763564492
1.297664831369192,1.2354361513600434
1.246754255118156,1.2261110376070725
1.3033215306376456,1.243434753182656
1.246754255118156,1.2212965221488385
1.2905939572836267,1.240081693376441
1.2962503737171154,1.2397924099033013
1.209985992708177,1.2113658508036111
1.2297844401477613,1.22003842694543
1.3033215306376456,1.2514698299954636
1.2948361989000026,1.2552830036820999
1.2495828875873456,1.2415383889960705
1.2481687127702326,1.2347572105064502
1.3174629959738136,1.2456858455161315
1.255239586855798,1.244832047959058
1.2736235766433055,1.253138836115438
1.2750380342953822,1.2423960920158996
1.2905939572836267,1.2425528233485104
1.3259483277114554,1.2622055779668622
1.4164555160066972,1.3546865426168835
0.32188392472615523,0.31913094137714015
-0.28055426452908255,-0.30010396329739314
-0.6100572797514099,-0.6127320411193093
-0.7924855483240424,-0.7931154415067313
-0.8999631172596052,-0.9016678188357704
-0.9749140997316396,-0.9758195000427855
-1.0187538018971103,-1.0193343885818897
-1.0456228405872972,-1.0433239823879763
-1.054108172324939,-1.0479006518355813
-1.0795633190329756,-1.0779872461145172
-1.1021901161067855,-1.1023191038095408
-1.1163315814429546,-1.11426533623845
-1.1262308051627468,-1.1228047949016347
-1.133301679248312,-1.1289197363109151
-1.1417867281509912,-1.135185682038261
-1.1531004095228599,-1.154395284662207
-1.1686560496761407,-1.1646032046817074
-1.1813836230301586,-1.1782958819940441
-1.1813836230301586,-1.179743272003918
-1.1898686719328377,-1.1879407787196297
-1.2011817876347801,-1.2020128784104578
-1.209667119372422,-1.2077442026833365
-1.2181524511100639,-1.2163960873440716
-1.2252230423606665,-1.2256503549151534
-1.232293916446233,-1.229033830288211
-1.2436075978181005,-1.2421792213846528
-1.2492640142515903,-1.2473736385154377
-1.2535068215378926,-1.2497418606504034
-1.2648202200747982,-1.2617574941892373
-1.2662341120569478,-1.2661799595143908
-1.2761336186117036,-1.277516727819396
-1.284618384679419,-1.2844167294267654
-1.2945176083992112,-1.2897565058445593
-1.3044168321190033,-1.298184795431461
-1.305831006936116,-1.304683086536191
-1.3114879890395323,-1.307637572170366
-1.3199727551072478,-1.3192726453332897
-1.3284578040099266,-1.3263100322991916
-1.3341147861133427,-1.335738621507693
-1.3411853773639448,-1.338349851486277
0.036220611669299546,-0.13258216550537094
0.386936249148324,0.4025146348893638
0.6740137370222935,0.7371582663484522
0.8295726840697765,0.8313263740577918
0.9639192916955261,0.9433153838550102
1.1081654058760306,1.1001328487925728
1.2297844401477613,1.2203733623057826
1.31180629670536,1.2596817034511791
1.2538251292037215,1.2403230252350412
1.2015006609705352,1.2089329328913079
1.2212991084101195,1.2161482335068572
1.1859447379822907,1.2011873488728049
1.2212991084101195,1.211522256475242
1.2071576430739503,1.2149065846116864
1.1958439617020828,1.2232647696079437
1.2071576430739503,1.229672967940251
1.1208929792300484,1.1399239239109369
1.1604895912742539,1.2082000700695965
1.0996800741383876,1.133879779052872
1.1208929792300484,1.138244947913536
1.1873591956343672,1.2202047137783798
1.1619040489263306,1.1488154287777843
1.1958439617020828,1.2153427788121862
1.2269560905135346,1.2161208130388212
1.297664831369192,1.2511721431475
1.3174629959738136,1.2424696860561937
1.3004931810034188,1.240081693376441
1.3259483277114554,1.2723326281300633
1.3499890167674156,1.281220855479608
1.2580679364900247,1.2340806894037382
1.2085715350561006,1.2127955967597595
1.2524112372215712,1.2354408562801402
1.2015006609705352,1.2156220950939167
1.232612789781988,1.2411899707878906
1.2905939572836267,1.2383517626483045
1.2608960032892866,1.2382181753358035
1.2410975558497026,1.230027181444788
1.1647323985605562,1.224483626559938
1.2354411394162137,1.231575816383065
1.2410975558497026,1.2361486946230011
1.255239586855798,1.2385772950344751
1.168974923011896,1.2045633595811949
1.209985992708177,1.2202070944729986
1.2410975558497026,1.2346009531642403
1.2283699824956846,1.2062113064048399
1.255239586855798,1.238922760770173
1.2439259054839293,1.2385772950344751
1.2128143423424038,1.23304617621892
1.269381052191966,1.2392325914309248
1.246754255118156,1.235757416871989
1.246754255118156,1.2425628982482382
1.2184707587758927,1.2381233225820234
1.2085715350561006,1.2250426879086707
1.1449336682860085,1.1892143842787564
1.1307919201148777,1.173623276198809
1.2821086255459848,1.262887562675853
0.33461149808017404,0.32626592511528935
-0.19287570870303034,-0.19447484976635918
-0.492680487096055,-0.4874300376575856
-0.652482524264804,-0.6524627785103729
-0.7472319541764215,-0.7473876550681307
-0.8235973943005326,-0.8265469993004121
-0.8829924537843213,-0.8860861300723625
-0.9169329322299999,-0.9099507426545191
-0.9522873026578287,-0.9467634380574674
-0.9735002077494894,-0.9661825925319637
-0.9947125471712228,-0.9954506688723623
-1.0088545781773182,-1.0068338959060639
-1.0229960435134862,-1.0192268435331453
-1.0328952672332783,-1.0327633456968253
-1.0399661413188437,-1.0364046991808615
-1.0512798226907123,-1.0487998936764704
-1.0597643059234652,-1.062220941326998
-1.0739066197645233,-1.0628482989358643
-1.0795633190329756,-1.0757073168085787
-1.090876434734918,-1.0898031337924161
-1.1021901161067855,-1.1037420060561565
-1.1106748821745012,-1.1116542801018015
-1.1219885635463698,-1.1234575003913034
-1.1304730467791226,-1.125459387854936
-1.1361300288825378,-1.1331733207915387
-1.1446153606201808,-1.1401509351956975
-1.1531004095228599,-1.1529218866807043
-1.1615851755905755,-1.1633766256950013
-1.1686560496761407,-1.1697191238035414
-1.1743127489445933,-1.1748765237305498
-1.1813836230301586,-1.1811493861376126
-1.1813836230301586,-1.1826727197104867
-1.1926973044020273,-1.1926744347747946
-1.2011817876347801,-1.1972339956276912
-1.209667119372422,-1.2140750901365023
-1.2139096438237615,-1.2192083679455692
-1.2181524511100639,-1.221823694191655
-1.2266372171777795,-1.2319429516131077
-1.2308800244640827,-1.2369496781470515
-1.2365361580626089,-1.2428317497267027
-0.13348008354931512,-0.24228020149361487
0.13379895688507026,0.13586443051130082
0.505726933785829,0.49262652573989063
0.7107819994322714,0.7122150607235962
0.8734123862352472,0.8886662069901593
0.9907886132206756,0.9955941704995341
1.1703888149940451,1.1666614424858681
1.232612789781988,1.2303522421836517
1.2608960032892866,1.2279393234198923
1.269381052191966,1.2292870140691243
1.3004931810034188,1.2359952856776826
1.2934223069178534,1.236322862140493
1.2863511499973235,1.2354678056233146
1.2538251292037215,1.222224944963361
1.2283699824956846,1.222224944963361
1.1421056014867463,1.1844630118368844
1.1336205525840672,1.1480690253546848
1.1845308460001405,1.2105544226640088
1.1336205525840672,1.177209862584982
1.1421056014867463,1.1587693861647685
1.105336773406841,1.1556762497478068
1.215642409141666,1.2198283785455468
1.1675604653598193,1.2022041688207366
1.2354411394162137,1.2245258529804761
1.2297844401477613,1.2254268242505495
1.297664831369192,1.2301433563845257
1.2297844401477613,1.226832315575117
1.2750380342953822,1.233856842264644
1.224127458044345,1.2269002834008809
1.320291628443003,1.2404826143064671
1.2608960032892866,1.2330679337553732
1.2495828875873456,1.237277138392354
1.091195308070673,1.1810643166883081
1.2538251292037215,1.2300880115858739
1.2778663839296078,1.2252829950203052
1.177459971914575,1.1785845220284619
1.177459971914575,1.1907351069714995
1.017658217580789,1.1013709660313882
1.1845308460001405,1.1967229796695977
1.224127458044345,1.2217709838682869
1.2184707587758927,1.2272280592760771
1.1817024963659137,1.196753699636954
1.209985992708177,1.2307753807639898
1.1675604653598193,1.1803573008674328
1.1548328920058004,1.1744977878192375
1.1746316222803483,1.1742619345153598
0.954020067975734,0.9763364096644715
0.9625053997133759,1.0620661533566593
0.972404623433168,0.999935643588373
1.061497354076333,1.0625508306060603
1.017658217580789,1.125016949823475
1.0360424902032601,1.043946319581159
0.9794754975187334,1.018138529942248
1.0431133642888255,1.1023815114517155
1.0261429836485043,1.0451484785092138
1.0473556059052014,1.069675869032472
0.2568318831389512,0.24389070908174248
-0.19287570870303034,-0.1948849590491471
-0.43752795206360584,-0.4378978847384468
-0.5704601020372778,-0.5730724905295425
-0.652482524264804,-0.6564312718812113
-0.7062206016451776,-0.7092491768389412
-0.7528886534448751,-0.7530466884720594
-0.7825863246042504,-0.7869813393555615
-0.8207690446663058,-0.814811498437719
-0.8462241913743425,-0.8382897140449643
-0.8688509884481533,-0.8720125663030247
-0.8844071942713606,-0.8801563474358436
-0.8971347676253795,-0.8997326384182207
-0.9126906906136241,-0.9155032508624998
-0.9183468242121501,-0.9178092815231031
-0.9197615646991893,-0.9176440530062885
-0.9324891380532082,-0.9267555454423321
-0.9381458373216607,-0.9398364326593642
-0.949458953023603,-0.9467866218797916
-0.9593581767433941,-0.9582887794281939
-0.9720857500974128,-0.9785445017088675
-0.9890555650678076,-0.9895099845758634
-0.9975408968054496,-0.9973743452713677
-1.0088545781773182,-1.0112468526832734
-1.0159254522628836,-1.020345075009317
-1.0258246759826757,-1.027073323765991
-1.0371377916846178,-1.0377088806699555
-1.0456228405872972,-1.0481086017568604
-1.054108172324939,-1.054411449668656
-1.0625929383926545,-1.0643314318612556
-1.0739066197645233,-1.075418695174872
-1.0795633190329756,-1.0803508795455838
-1.0880480851006913,-1.0869501574542684
-1.0965334168383332,-1.0972183650607774
-1.1050184657410123,-1.1016099018125471
-1.1106748821745012,-1.1108958465892447
-1.1163315814429546,-1.1180638970665024
-1.12340245552852,-1.1248782608313026
-1.1304730467791226,-1.1325946725229605
-1.133301679248312,-1.1339474119617359
-0.5110650425534891,-0.5692192572328321
-0.08539813976746753,-0.19880590551701754
-0.2041888244049726,-0.24870929512240303
-0.7698587512502325,-0.7633073581380825
-0.8702654461002299,-0.8653958558338841
-0.9013770092417553,-0.8636977550268081
-0.9254182639676418,-0.9122540285948348
-0.9565298271091683,-0.913380299184155
1.2538251292037215,1.2285892092900077
1.0233149168492413,1.0206116171349366
1.00493064422677,1.012199330578854
1.1081654058760306,1.1514825792733983
1.2071576430739503,1.2194849912532195
1.2905939572836267,1.2244681839137785
1.3033215306376456,1.2244681839137785
1.3004931810034188,1.2248133284282703
1.3259483277114554,1.2336127150897678
1.246754255118156,1.218164490316079
1.2863511499973235,1.2244681839137785
1.2269560905135346,1.2055481216256596
1.2269560905135346,1.2118362201740416
1.232612789781988,1.2209056934422335
1.2283699824956846,1.2198283785455468
1.215642409141666,1.2156205174525498
1.2297844401477613,1.2202497677889952
1.215642409141666,1.2202497677889952
1.2495828875873456,1.2087917647857636
1.2637243529235136,1.2331891634656842
1.2269560905135346,1.2299485808410102
1.2707955098440424,1.2237722681415841
1.3217055204251522,1.2471963892517963
1.292007849265777,1.2431053087459751
1.3386759010654743,1.2408917905611139
1.2665527025577403,1.2293206746424021
1.061497354076333,1.17409646199155
1.0968517245041618,1.1221720965249964
0.3529957707026454,0.34915119994731386
-0.09388318867014675,-0.06655465019386267
-0.33287873276226876,-0.34291117588379477
-0.4658114484058682,-0.4700746733696598
-0.5421766056950155,-0.5408801861000565
-0.5860160250255234,-0.5887056569731096
-0.619956503471202,-0.6146262726776128
-0.6553108738990308,-0.6548631255888202
-0.676523213320764,-0.675408737676258
-0.699150010394575,-0.7021227636305221
-0.7217768074683849,-0.7240964681030994
-0.7401610800908562,-0.7353485353155392
-0.7585456355482902,-0.7556614363057789
-0.7726871008844592,-0.7764010689211664
-0.7953138979582691,-0.8034447616637038
-0.8122837129286639,-0.8199840088890055
-0.8320827260381745,-0.8329225974493402
-0.8490528238435319,-0.8556305089957972
-0.8631942891796999,-0.8679646677468297
-0.8759218625337187,-0.8816477208031032
-0.8900638935398131,-0.8927572161800613
-0.9126906906136241,-0.9140328265509038
-0.9183468242121501,-0.9181591445540863
-0.9310746804011316,-0.9320664286734445
-0.9522873026578287,-0.9542292006290465
-0.9720857500974128,-0.9726186135224816
-0.9890555650678076,-0.9920895216258284
-1.0060262285430914,-1.0087462635980233
-1.0145109946108068,-1.0202665739579366
-1.0229960435134862,-1.0263650067871686
-1.031481375251128,-1.0358326553094783
-1.0427944909530704,-1.048369929410322
-1.0470372982393736,-1.0506133521317582
-1.0569365219591658,-1.060354530490127
-1.0625929383926545,-1.068194146222525
-1.0739066197645233,-1.0785090038483807
-1.0823916686672024,-1.0840989993040562
-1.0937047843691436,-1.0941613221970596
-1.1064323577231625,-1.1071970547258236
-1.1163315814429546,-1.118885987554514
-1.1262308051627468,-1.1259739059211598
-1.133301679248312,-1.1328497511653015
-1.1417867281509912,-1.1407253729853701
-1.1474437102544064,-1.1487625110876387
-1.1587568259563488,-1.1600601002053963
-1.1700705073282174,-1.1675185136819513
-1.1757272065966697,-1.1709392100706706
-1.1813836230301586,-1.1823853759956946
-1.1813836230301586,-1.1827201258981166
-1.1898686719328377,-1.1890245650567475
-1.2011817876347801,-1.2013361680637633
-1.2068387697381953,-1.210848786557201
-1.209667119372422,-1.2122889930881917
-1.2124954690066487,-1.214166332117039
-1.2209808007442906,-1.2238376293849589
-1.2266372171777795,-1.22511215829575
-1.2351222660804586,-1.234539544547815
-1.2464359474523272,-1.246646106293964
-1.2549207135200429,-1.2535204425903004
-1.2634060452576852,-1.2611342811193318
-1.2690624616911745,-1.2677206768739813
-1.2761336186117036,-1.2743054165909629
-1.2832042098623058,-1.2820209284821693
-1.2888609091307581,-1.2842692964918683
-1.3015884824847765,-1.2964510451640499
-1.305831006936116,-1.293834484705839
-1.305831006936116,-1.3023040935273866
-1.308659639405306,-1.3102025162608695
-1.3114879890395323,-1.3098466517605858
-1.3256294543757003,-1.3259195193876467
-1.339771202546832,-1.342509978365108
-1.3524987759008504,-1.3576153083305158
-1.3623979996206423,-1.3669973265162452
-1.3737113981575473,-1.3751538456435006
-1.3836106218773394,-1.3848739131270307
-1.389267321145792,-1.388574040673828
-1.3949240204142443,-1.3948161264562975
-1.392095953614982,-1.3930198140608625
-1.389267321145792,-1.3895441637240773
-1.3864389715115657,-1.389979734019686
-1.3765397477917736,-1.3816168584539597
-1.3680549817240582,-1.3735879306587364
-1.3539129507179632,-1.3713193874407907
-1.3454281846502476,-1.3483312684582327
-1.3341147861133427,-1.333085198966092
-1.3199727551072478,-1.3221691400397242
-1.308659639405306,-1.3202344771886312
-1.300174590502627,-1.3027755415804882
-1.2888609091307581,-1.2958860326991042
-1.2775475105938532,-1.279413796737389
-1.2704766365082873,-1.2717386865200735
-1.2662341120569478,-1.2672836517048633
-1.2605774127884952,-1.261705305360553
-1.2520923638858161,-1.2546262150533243
-1.2436075978181005,-1.242337630770828
-1.232293916446233,-1.2373977253765025
-1.2266372171777795,-1.2336130676794226
-1.228051674829856,-1.2278682059275823
-1.2266372171777795,-1.2271702794290098
-1.2266372171777795,-1.2283999710832914
-1.232293916446233,-1.2315852274501142
-1.2351222660804586,-1.2344952994112774
-1.2407792481838749,-1.238585077047633
-1.2436075978181005,-1.2434799212102816
-1.2436075978181005,-1.2431782120412278
-1.2492640142515903,-1.2511515224827638
-1.2520923638858161,-1.2611054847622802
-1.2605774127884952,-1.2661610513126462
-1.2662341120569478,-1.2645822615237075
-1.2718908113254008,-1.2753253933868705
-1.2775475105938532,-1.2776424585362023
-1.2860328423314957,-1.28579301882744
-1.2973462408684007,-1.2979612581678317
-1.305831006936116,-1.3044349312977537
